user_id,proba
1,0.09424508
2,0.17014779
3,0.6977264
4,0.15140326
5,0.14490457
6,0.038220495
7,0.43623465
8,0.03778568
9,0.054469466
10,0.67306346
11,0.050468713
12,0.6226357
13,0.65848017
14,0.07978184
15,0.42981324
16,0.58797926
17,0.09056315
18,0.11286485
19,0.17221022
20,0.56927264
21,0.53010815
22,0.03592569
23,0.07054981
24,0.45704234
25,0.12930867
26,0.056655455
27,0.71495396
28,0.5132368
29,0.03503679
30,0.10342485
31,0.24470784
32,0.40721112
33,0.07543246
34,0.2861944
35,0.30508336
36,0.046294816
37,0.45802304
38,0.7008247
39,0.76852924
40,0.03862417
41,0.56090254
42,0.40351635
43,0.6027775
44,0.06581954
45,0.015637416
46,0.37915614
47,0.45224196
48,0.52705455
49,0.364444
50,0.018226996
51,0.07152059
52,0.35751995
53,0.058532786
54,0.2809865
55,0.023703592
56,0.07061074
57,0.4009384
58,0.65587723
59,0.69327456
60,0.2292326
61,0.45336545
62,0.26129118
63,0.11253706
64,0.18049502
65,0.079175256
66,0.4012291
67,0.34870166
68,0.10863229
69,0.06285694
70,0.27943486
71,0.6884996
72,0.6228873
73,0.097129904
74,0.18931441
75,0.041060444
76,0.70363396
77,0.59978276
78,0.04777219
79,0.6702006
80,0.22364907
81,0.20896031
82,0.23165852
83,0.106253356
84,0.6703239
85,0.3511244
86,0.26432884
87,0.55315757
88,0.25512943
89,0.6132932
90,0.38543755
91,0.30857027
92,0.43108937
93,0.06401436
94,0.30485708
95,0.29034334
96,0.085150756
97,0.033530496
98,0.6402483
99,0.31092814
100,0.68298256
101,0.094114386
102,0.050850563
103,0.19063686
104,0.14968161
105,0.28876218
106,0.098484285
107,0.37227175
108,0.0882246
109,0.4544248
110,0.13187386
111,0.1701109
112,0.16653271
113,0.7173136
114,0.6169397
115,0.6226875
116,0.23201574
117,0.5766742
118,0.11295811
119,0.59727
120,0.6400994
121,0.026962493
122,0.048176244
123,0.29357037
124,0.65836936
125,0.6551845
126,0.6042728
127,0.054291595
128,0.4190684
129,0.20334569
130,0.07063073
131,0.74479234
132,0.22572988
133,0.077168465
134,0.03226051
135,0.08511345
136,0.60159117
137,0.2408543
138,0.37364972
139,0.22146124
140,0.6513425
141,0.13819629
142,0.150216
143,0.1428478
144,0.1184019
145,0.33076686
146,0.21107876
147,0.8020437
148,0.018036248
149,0.5740148
150,0.033598114
151,0.075916514
152,0.0839552
153,0.32430437
154,0.05819686
155,0.08370377
156,0.62714165
157,0.44598308
158,0.115321405
159,0.20021993
160,0.13441294
161,0.42383775
162,0.04019115
163,0.052538905
164,0.21092154
165,0.6078381
166,0.70204335
167,0.20347133
168,0.6884996
169,0.13517468
170,0.13773656
171,0.24436268
172,0.06860367
173,0.050948817
174,0.69505405
175,0.22513114
176,0.2747094
177,0.08106719
178,0.18175676
179,0.54178536
180,0.5764157
181,0.18961492
182,0.53294975
183,0.10486867
184,0.52609396
185,0.63270134
186,0.6657101
187,0.049365386
188,0.13724242
189,0.382747
190,0.16847847
191,0.26564306
192,0.6559091
193,0.27536985
194,0.6271697
195,0.48444426
196,0.13869873
197,0.29566124
198,0.286346
199,0.14031278
200,0.2720844
201,0.65653574
202,0.45434415
203,0.27914438
204,0.15411685
205,0.31162736
206,0.03516737
207,0.5804689
208,0.12610117
209,0.716268
210,0.053036027
211,0.7537879
212,0.6802482
213,0.21542278
214,0.6029006
215,0.059830952
216,0.24732345
217,0.32963026
218,0.18344311
219,0.33151564
220,0.28913906
221,0.2736767
222,0.0654069
223,0.3056804
224,0.5632984
225,0.095398985
226,0.70864457
227,0.104729526
228,0.6699021
229,0.71016634
230,0.05625147
231,0.4489676
232,0.6513425
233,0.62039155
234,0.20607667
235,0.5640624
236,0.09124791
237,0.20783484
238,0.044521183
239,0.62379897
240,0.6296859
241,0.1909801
242,0.21149787
243,0.052426178
244,0.43387452
245,0.62093633
246,0.22559632
247,0.4907772
248,0.26268843
249,0.15555099
250,0.06794214
251,0.06621877
252,0.26739627
253,0.03995806
254,0.18124273
255,0.60935116
256,0.034143887
257,0.5804354
258,0.094314225
259,0.15413636
260,0.65653574
261,0.03961406
262,0.69816643
263,0.41843185
264,0.6078381
265,0.021366788
266,0.4663004
267,0.1906145
268,0.0588755
269,0.5692292
270,0.25134128
271,0.65653574
272,0.08797398
273,0.055888105
274,0.25460404
275,0.091004424
276,0.1733509
277,0.06621139
278,0.32752454
279,0.055132885
280,0.60443383
281,0.5489716
282,0.6395343
283,0.1670568
284,0.49114344
285,0.08540296
286,0.08831361
287,0.6167664
288,0.12459872
289,0.24657269
290,0.6016235
291,0.08784289
292,0.72854733
293,0.7550464
294,0.56588835
295,0.06902517
296,0.019627463
297,0.6449749
298,0.4366964
299,0.6687695
300,0.69781184
301,0.6099706
302,0.12842517
303,0.30760413
304,0.06967014
305,0.7438073
306,0.44585648
307,0.47224388
308,0.11054235
309,0.21429381
310,0.29483518
311,0.31806293
312,0.6780282
313,0.69816643
314,0.67768735
315,0.03315584
316,0.15664811
317,0.52097297
318,0.04154474
319,0.45224136
320,0.43971705
321,0.0651073
322,0.091205336
323,0.67783225
324,0.06833069
325,0.38559973
326,0.075887784
327,0.76747614
328,0.17973356
329,0.099334575
330,0.091812074
331,0.36765423
332,0.15280531
333,0.66857886
334,0.68794435
335,0.65717024
336,0.69474804
337,0.19029622
338,0.5716597
339,0.038038477
340,0.55189854
341,0.1783745
342,0.47428942
343,0.53728443
344,0.57617
345,0.5924462
346,0.39505312
347,0.45140353
348,0.089988306
349,0.01807085
350,0.12150807
351,0.18787894
352,0.7562433
353,0.19223198
354,0.65303046
355,0.08780406
356,0.09089985
357,0.4413011
358,0.6870358
359,0.28652832
360,0.18725573
361,0.40778628
362,0.43881768
363,0.1012519
364,0.5610927
365,0.60800254
366,0.76138175
367,0.74479234
368,0.6471599
369,0.27399877
370,0.5757514
371,0.70232445
372,0.036956005
373,0.01991071
374,0.049534116
375,0.21981435
376,0.5261021
377,0.5020582
378,0.41036627
379,0.06358094
380,0.08508867
381,0.6513425
382,0.0830103
383,0.52983063
384,0.100044765
385,0.14817709
386,0.15769392
387,0.6087611
388,0.079220526
389,0.76138175
390,0.58700436
391,0.5553693
392,0.20779532
393,0.44532338
394,0.083253466
395,0.016455853
396,0.43951875
397,0.7707244
398,0.11218882
399,0.33137712
400,0.15619965
401,0.101967745
402,0.6355614
403,0.07754382
404,0.27524096
405,0.28978896
406,0.10291763
407,0.6138951
408,0.21509743
409,0.6696437
410,0.5145948
411,0.018413821
412,0.28959048
413,0.05860957
414,0.16273929
415,0.59978276
416,0.7260884
417,0.4141827
418,0.42681578
419,0.027611738
420,0.18821979
421,0.3150362
422,0.6189288
423,0.7265972
424,0.021819659
425,0.14045444
426,0.16909876
427,0.6016313
428,0.2116363
429,0.49909815
430,0.14368008
431,0.24673474
432,0.36760858
433,0.69394004
434,0.11929556
435,0.28039557
436,0.66833395
437,0.6236323
438,0.48469093
