user_id,proba
1,0.1633159
2,0.15265593
3,0.99087036
4,0.15360041
5,0.15699157
6,0.15213491
7,0.83820486
8,0.15213598
9,0.15217492
10,0.99057966
11,0.15246788
12,0.9912289
13,0.99323857
14,0.15762493
15,0.8383565
16,0.9908377
17,0.15213487
18,0.14706303
19,0.14162692
20,0.049052846
21,0.017214775
22,0.15258966
23,0.15213485
24,0.8395993
25,0.15436527
26,0.15214027
27,0.99202955
28,0.106136836
29,0.15212622
30,0.1536741
31,0.16705461
32,0.06566734
33,0.15425836
34,0.15823357
35,0.1524479
36,0.15213487
37,0.83610463
38,0.9792066
39,0.9908375
40,0.15213509
41,0.87983996
42,0.8383822
43,0.9951904
44,0.15411517
45,0.15213487
46,0.8792319
47,0.009254444
48,0.892995
49,0.0491649
50,0.15213487
51,0.15213479
52,0.8791935
53,0.15213487
54,0.15163507
55,0.15213487
56,0.16184454
57,0.12979007
58,0.99511415
59,0.86458576
60,0.83838785
61,0.83793867
62,0.04902392
63,0.15828279
64,0.15646859
65,0.15410478
66,0.06464454
67,0.018605229
68,0.15224762
69,0.15213482
70,0.16387494
71,0.99602455
72,0.9908375
73,0.0068419646
74,0.12871021
75,0.1525115
76,0.9658423
77,0.9946027
78,0.15147477
79,0.99586827
80,0.13122785
81,0.8383899
82,0.0065251538
83,0.15436074
84,0.9292051
85,0.051725928
86,0.14993234
87,0.25375772
88,0.01874228
89,0.993053
90,0.08400636
91,0.15341923
92,0.0069142748
93,0.15247029
94,0.13314354
95,0.33807582
96,0.15213487
97,0.15213487
98,0.9908375
99,0.13297532
100,0.993696
101,0.018060623
102,0.15213487
103,0.006557488
104,0.8384738
105,0.14874025
106,0.15199503
107,0.15261188
108,0.15213487
109,0.879212
110,0.15279977
111,0.15037845
112,0.15789495
113,0.9915895
114,0.9913181
115,0.89682454
116,0.16705506
117,0.9908375
118,0.15213487
119,0.9932388
120,0.99218994
121,0.15214822
122,0.15429947
123,0.12835765
124,0.9946251
125,0.9963404
126,0.9930555
127,0.15411606
128,0.049166113
129,0.006512188
130,0.15421231
131,0.9952242
132,0.018065639
133,0.15158352
134,0.15213487
135,0.15213487
136,0.9908636
137,0.15677926
138,0.8385274
139,0.14497794
140,0.9929682
141,0.15764588
142,0.0068944576
143,0.0068419953
144,0.15177685
145,0.049023945
146,0.15379678
147,0.9908617
148,0.15213487
149,0.83598423
150,0.15213487
151,0.15408804
152,0.15214086
153,0.05021894
154,0.1581607
155,0.15094514
156,0.1278673
157,0.2630238
158,0.16109554
159,0.0068533216
160,0.16107519
161,0.83723086
162,0.15209141
163,0.15213487
164,0.15561295
165,0.99501646
166,0.9908377
167,0.14985876
168,0.9944138
169,0.15421006
170,0.15233774
171,0.16180284
172,0.14363329
173,0.15213487
174,0.017790101
175,0.1520354
176,0.13319334
177,0.152043
178,0.15200868
179,0.07183463
180,0.12679796
181,0.016924208
182,0.86761755
183,0.1521417
184,0.83055454
185,0.994677
186,0.99304366
187,0.14277427
188,0.1526204
189,0.92601234
190,0.13604136
191,0.13030805
192,0.9922906
193,0.049023982
194,0.9916249
195,0.88406646
196,0.1516148
197,0.057364896
198,0.0067811534
199,0.13002713
200,0.018774237
201,0.9915519
202,0.06119429
203,0.0070567867
204,0.1332833
205,0.06597876
206,0.15198901
207,0.060162354
208,0.0180625
209,0.99555653
210,0.15004198
211,0.98778206
212,0.99358916
213,0.016733013
214,0.9908391
215,0.15213238
216,0.13258208
217,0.23377395
218,0.16227317
219,0.04902392
220,0.12643974
221,0.020506233
222,0.15213487
223,0.018928751
224,0.9908376
225,0.15244094
226,0.99563694
227,0.15215269
228,0.98329145
229,0.9017313
230,0.1610349
231,0.063251555
232,0.99296707
233,0.9908375
234,0.13685375
235,0.13936593
236,0.018062113
237,0.14224638
238,0.15213533
239,0.26006642
240,0.9934045
241,0.020525416
242,0.1294432
243,0.15283954
244,0.05466791
245,0.068799846
246,0.0068417117
247,0.13695204
248,0.8792116
249,0.15093513
250,0.15213487
251,0.15211399
252,0.12989987
253,0.15213409
254,0.018820392
255,0.99307054
256,0.15213487
257,0.9926605
258,0.15212719
259,0.017038954
260,0.9935329
261,0.15234412
262,0.9439116
263,0.09062984
264,0.972806
265,0.15213487
266,0.017432105
267,0.15433565
268,0.15252936
269,0.12987967
270,0.8383899
271,0.99087155
272,0.15222155
273,0.15213487
274,0.8383904
275,0.15631463
276,0.12950526
277,0.15734501
278,0.02026781
279,0.15213487
280,0.9928916
281,0.89906365
282,0.9339179
283,0.1511492
284,0.12822042
285,0.15285662
286,0.15244864
287,0.99107575
288,0.15213478
289,0.0068569514
290,0.9908376
291,0.006812272
292,0.9958252
293,0.9950697
294,0.8372103
295,0.1543103
296,0.15213849
297,0.9908375
298,0.13846426
299,0.99294597
300,0.9954294
301,0.9908741
302,0.1658466
303,0.14798263
304,0.14851627
305,0.078502014
306,0.06069058
307,0.87921125
308,0.15341435
309,0.006840996
310,0.019387733
311,0.07338309
312,0.9922423
313,0.94361484
314,0.9959093
315,0.15213268
316,0.15191157
317,0.064755626
318,0.15366311
319,0.04902392
320,0.06292511
321,0.15386046
322,0.15122999
323,0.9862054
324,0.15213494
325,0.051725175
326,0.15287189
327,0.3047893
328,0.16591778
329,0.15164833
330,0.15242535
331,0.87923086
332,0.15596126
333,0.9941172
334,0.996496
335,0.9923632
336,0.996201
337,0.15264772
338,0.015431992
339,0.15213487
340,0.11671453
341,0.16717261
342,0.13715883
343,0.8967032
344,0.9931338
345,0.9907041
346,0.29342055
347,0.050208613
348,0.15222678
349,0.15213487
350,0.15228778
351,0.019313555
352,0.95018244
353,0.15360893
354,0.99586964
355,0.15224184
356,0.15132107
357,0.14557405
358,0.99481773
359,0.86502886
360,0.15149754
361,0.016206296
362,0.054399144
363,0.15213622
364,0.9908375
365,0.99085647
366,0.9839819
367,0.99546546
368,0.99260145
369,0.015852932
370,0.99451584
371,0.3415741
372,0.15213487
373,0.15213487
374,0.15213495
375,0.017510021
376,0.8789593
377,0.01580409
378,0.056830037
379,0.15213487
380,0.15212819
381,0.9929127
382,0.15278599
383,0.88685954
384,0.13414873
385,0.16246744
386,0.1528967
387,0.99090886
388,0.15212908
389,0.98514706
390,0.9908377
391,0.9946172
392,0.020979147
393,0.061136864
394,0.15213469
395,0.15213487
396,0.83823395
397,0.92306644
398,0.14385216
399,0.0068129445
400,0.018244041
401,0.15691584
402,0.99121314
403,0.15248448
404,0.014507056
405,0.007136792
406,0.13288592
407,0.99296904
408,0.15174198
409,0.97907495
410,0.091503195
411,0.15213487
412,0.065426774
413,0.15245956
414,0.018132534
415,0.99314255
416,0.91712725
417,0.017454872
418,0.10067638
419,0.15213607
420,0.00658845
421,0.056201726
422,0.99185807
423,0.98803717
424,0.15213487
425,0.006832826
426,0.16088544
427,0.08824863
428,0.006851533
429,0.2602387
430,0.15706152
431,0.0052063707
432,0.16126409
433,0.034619905
434,0.13221847
435,0.006819582
436,0.9941423
437,0.9930951
438,0.8385149
439,0.014047173
440,0.99195904
441,0.15210211
442,0.15217468
443,0.15489231
444,0.01780044
445,0.15366329
446,0.059635904
447,0.1419112
448,0.16687548
449,0.16533695
450,0.13177757
451,0.14101157
452,0.017457435
453,0.9925623
454,0.15224569
455,0.83828086
456,0.15213487
457,0.15213487
458,0.007148526
459,0.1332359
460,0.15213525
461,0.8412212
462,0.99617
463,0.15420991
464,0.99306434
465,0.15270223
466,0.0068016066
467,0.9948854
468,0.15213478
469,0.15211579
470,0.82974195
471,0.16705038
472,0.013570423
473,0.15207842
474,0.15386282
475,0.01920185
476,0.98642
477,0.99620926
478,0.15657997
479,0.16627659
480,0.9908375
481,0.006251771
482,0.065344594
483,0.15213831
484,0.15228383
485,0.16245158
486,0.006841943
487,0.15211694
488,0.9910575
489,0.15201513
490,0.15339002
491,0.88518345
492,0.1524908
493,0.50232935
494,0.006867297
495,0.154198
496,0.04902436
497,0.15213475
498,0.0027217052
499,0.024094963
500,0.07369986
501,0.15184648
502,0.15250947
503,0.9949868
504,0.054687474
505,0.9908375
506,0.018786814
